id,pickups
21712,515
14809,2
20713,557
9537,0
25209,1525
1052,2285
15763,3861
5345,329
4438,3
17341,62
15929,106
4409,374
15845,36
21790,1
2065,67
28435,5
20652,168
15262,2746
19112,657
21004,333
27783,3257
3197,1
8836,0
26447,0
2125,355
27797,489
6631,4299
5398,8
24451,2428
27093,551
16722,1
21498,322
23698,6
1047,1
22346,0
16745,644
786,245
14399,2356
12842,300
16839,360
11553,1
16054,90
5043,3835
28029,5
16261,243
13877,1
21104,0
4121,0
27536,364
2779,51
28747,0
28214,76
11285,658
21858,729
5202,0
25302,89
3827,15
3312,2411
910,465
9603,59
16384,0
8270,5
25582,326
2345,1
25853,504
11510,0
23409,0
18898,2
11649,2
9757,227
16979,0
19315,1241
16809,390
21909,142
9893,8
889,40
2172,4228
15936,85
14247,625
27770,499
12214,0
20047,46
21637,262
4091,0
1887,266
8879,349
21886,711
1204,2432
15960,128
28790,1159
13446,61
8037,423
4260,22
19672,111
25373,85
24064,1
22949,1
1205,247
6968,487
23377,2586
21056,3
11089,0
10259,3
110,238
7015,1
28873,447
18457,4
26752,528
20363,3
21198,1
6841,0
10917,3
10525,274
11706,1070
3970,240
317,2
3185,0
14815,1
19072,265
18346,1430
25260,1
1917,0
28545,119
8462,205
10514,80
13654,2
16615,488
2981,428
2664,3
23797,492
3232,1
17740,165
1993,188
20351,57
13070,405
25949,1
23750,1015
28316,17
12866,604
9552,941
1289,271
28291,51
1741,2
5574,828
21335,2358
1504,546
15559,55
9095,0
5037,354
10580,1
3340,260
12768,0
3819,0
12928,360
3628,4012
15531,27
27019,1039
6915,48
20822,2
28302,0
13300,1
28131,3391
609,32
5267,2467
16842,57
20463,36
28681,254
20607,109
23610,2
4537,276
25642,0
24795,0
20121,1
20270,949
10067,0
25502,0
14786,0
21815,1717
24515,519
1751,0
6711,3225
3758,65
1104,420
14942,3261
14907,682
1044,0
21577,1
27967,0
19495,0
13865,1315
8009,1
23328,82
19238,60
2674,0
11412,405
12272,507
275,6
9933,47
1688,0
22531,563
6461,1
803,0
10767,34
21908,1
22185,4
11999,402
11327,81
285,0
11547,3
2096,0
27392,435
7524,2
6564,0
5253,0
7112,2
1170,0
23396,0
19268,4181
8729,608
1390,2
25295,98
20582,4502
19192,0
5020,800
14531,0
2606,45
28038,66
7889,0
6145,453
22821,91
13230,275
4666,332
28640,245
17005,2760
9403,59
7448,531
21453,312
27461,3509
26193,1307
24572,51
11372,0
22268,0
6036,47
28152,18
18476,3186
16135,0
4599,5
26754,3147
2895,0
9423,1
20494,0
17289,279
28494,200
14814,366
27270,3
24089,618
12322,74
13399,1
23406,3
12073,3190
16964,331
18512,447
2462,1
21323,2711
8052,4694
19730,368
20171,406
15563,285
23479,2292
14805,0
21032,5
19934,2
21195,2530
939,1689
5519,0
7987,1
12859,619
10529,428
23701,1078
13402,0
16329,335
2060,1
12872,49
16637,2031
25325,0
698,1
1832,205
26904,2429
12178,4
18888,2904
1269,1080
3613,0
22054,650
17530,558
22280,970
27912,3313
15857,1
28593,4
1482,0
26367,604
12949,2
13611,2974
9627,400
17608,53
24963,88
8967,503
24532,30
16776,1600
4982,2310
1315,2016
13753,0
16345,367
28304,374
13872,1234
13947,586
2452,2
28069,416
21428,324
12294,51
1320,511
5352,1
23650,1
12693,374
22939,0
11296,1
6751,334
26613,57
14613,0
26377,370
22839,407
23223,2
27728,2032
4776,13
16510,2002
7734,53
20531,76
8271,54
7476,325
7356,0
2394,8
28744,2
24073,365
23887,0
4474,270
28100,71
17220,452
5146,3
8420,458
24721,669
9750,154
20503,41
12393,3999
27228,2
15501,2372
26524,182
12924,1
17513,385
27575,1022
4064,258
25508,542
280,2370
14003,3
12777,0
17716,12
7049,2
11840,428
18317,2
12639,242
29091,4452
12365,0
741,0
2984,402
10950,3
9960,52
15619,0
18392,29
5552,67
3450,0
6658,106
918,2979
21683,0
2292,0
10462,2618
23054,145
27383,0
5230,122
17584,207
9641,1
1557,1053
5188,579
11357,414
1925,21
4949,693
10937,1
20989,2372
25635,0
17054,70
7655,177
27643,54
28247,1
26749,5
9456,2
7534,347
19958,0
22871,1149
3377,532
16988,38
9648,2
8006,3334
11217,3
14431,356
9051,708
4870,1269
17070,0
14689,664
13653,4
22322,340
25685,97
2001,3
24698,5
21543,190
21589,388
11940,49
21923,216
6214,297
25770,510
12391,522
14365,108
9685,0
12522,250
10547,1
4454,76
11154,463
13820,2791
11475,0
1424,2
23688,0
22304,67
3069,0
11887,323
17667,490
10908,1637
1629,0
8492,2
13161,336
17725,0
23048,1033
3655,2233
21596,294
17318,4
15995,2
20301,127
5591,49
1913,32
8888,1
16444,0
8789,1886
1033,135
18828,0
15003,915
10623,2142
24868,249
4971,1
6683,171
6315,547
11576,685
11231,1
4490,1
17650,2405
7996,69
14489,733
1322,2391
12427,3924
2986,1706
17350,0
20173,3
8051,0
13816,1
20793,282
21813,649
17664,369
15473,10
14275,1799
17407,127
17199,441
12755,4410
22205,1
26655,281
24847,0
10435,2002
14513,1
4859,403
5550,1
11588,3
13037,564
6345,2
15914,1
11160,318
4976,235
6029,2
7181,462
16323,0
8865,344
27715,405
13646,4
16668,47
4623,0
27756,2997
19921,1
333,235
28572,3
23632,465
2169,42
2256,154
23656,4
10433,465
10960,0
20540,0
14879,43
17593,1
1098,0
23563,1
10427,0
13347,62
21318,4
17118,0
246,1287
7516,365
25242,0
11596,54
19264,2
25500,61
7640,100
13624,243
5984,4634
18114,1
4328,3
10894,0
10880,0
24704,111
27417,1117
9964,231
23667,0
23965,6
21148,2711
16273,45
5839,60
21916,45
6864,0
7044,506
7415,3741
19628,70
22363,3
6365,11
6729,0
21831,1
19175,1
2368,501
10792,58
10550,382
14775,3587
6926,484
24097,2
10003,4056
410,541
14577,217
1538,0
19693,3
3686,273
13135,0
14524,51
11104,2425
17544,434
25944,517
11686,141
24703,845
4197,0
272,0
23151,0
13292,1
578,1536
7171,1
18406,486
15418,0
4226,136
12263,0
15998,0
4963,2
10804,0
21180,0
9026,406
16497,233
26774,6320
27661,1
3935,0
11451,1
7480,110
15762,0
16589,81
10424,1
17281,996
13678,0
9108,1
15627,360
6519,42
5777,39
24870,831
2051,2454
21069,0
14064,16
19283,578
9313,60
3608,4748
5101,0
5895,210
19348,331
14653,801
24460,3
22377,1
6010,1139
863,31
14649,492
10436,258
5936,2351
24904,2674
27599,694
12177,297
25666,1
12911,1
23129,35
21255,696
9174,3166
6747,61
25291,2837
3339,0
9073,0
188,268
692,21
15562,3199
20813,994
21911,0
6545,2836
16916,60
7113,99
22571,0
24642,3750
23704,621
2486,3
15338,0
3244,149
24054,2886
16495,0
5719,63
12726,0
11943,2438
17974,3
17134,800
12692,2216
15645,0
12137,1
10610,342
21559,0
16517,2281
18034,1085
21766,0
21793,307
7035,3
1442,1205
2991,0
6206,9
13088,80
2532,3732
4579,28
28694,2429
20665,186
6910,0
8281,180
8341,256
19621,81
26513,2
28525,66
19139,0
13083,0
28847,0
660,152
22,1390
9564,0
6669,95
25250,1633
10674,1
724,0
3486,12
20385,2
19879,279
2008,1
14761,2762
26480,91
27828,0
12315,48
14858,421
13125,4
26283,1322
23471,0
70,122
4742,1
674,1
5501,324
10447,0
10353,4677
28676,3
1324,3
14371,80
9822,0
9389,62
13808,2
18404,0
6376,1
16512,1
2450,190
8305,0
13024,361
24839,687
7886,1
28378,426
5076,0
27353,2
10602,0
6886,297
7230,44
19285,3
25902,3022
1679,0
7153,547
26957,107
24707,157
6445,0
22962,2
16174,2
5189,0
4659,347
7192,0
11684,0
23714,36
15102,429
28148,0
3428,322
1855,3
9877,930
7605,3
21088,3783
21356,499
22238,2675
8734,2
21295,935
24667,0
16402,2
25475,3847
7619,2
17221,0
23244,0
23289,0
23511,96
26178,0
8577,2649
622,22
9037,673
7985,2102
17046,7
10094,0
23068,68
19222,315
10030,188
9402,1
13547,1
11375,1
2029,535
6022,4
22060,55
3540,440
22935,0
5177,4130
801,282
618,0
21763,6
20416,0
26645,552
16449,286
825,0
18944,380
5056,0
20765,821
4630,1
12976,4
8091,0
21807,0
909,38
26790,1
13602,645
27685,0
216,21
6451,538
6349,376
25628,0
27083,4
27245,0
18524,422
19996,952
12908,0
12776,197
6830,16
6689,301
10630,2494
3552,3
15789,569
27111,3
10188,471
9813,66
14972,4
13531,426
20431,4154
3537,4
24471,0
10662,58
10359,0
12612,0
28509,1
14119,349
15443,620
24111,4
13496,2703
17394,16
21151,81
16536,0
5326,3
18456,591
2135,153
20662,341
22969,0
26272,516
14196,0
864,253
11826,1
3534,0
18002,2
17485,2743
1691,605
28852,53
7925,5728
26637,3433
18543,597
26615,0
2798,3
21354,0
7653,0
1100,278
1598,20
9563,119
25000,0
1437,0
13452,1
23904,0
9079,240
21449,782
322,170
27711,42
23322,464
5171,471
13709,4
12524,1
15439,340
17153,2
10800,414
21778,61
9824,302
1475,0
5221,178
2268,0
14713,50
26397,826
23171,0
7133,85
3023,64
22484,332
7170,87
2717,0
10255,513
7707,47
9997,362
25089,828
27418,0
15843,1
29069,777
14264,2
5689,1
12267,0
8207,6
16274,0
7255,426
331,3
11472,4
27537,1
26242,863
6505,515
25010,5
17140,64
25326,2607
14700,285
6712,280
13980,0
24955,4
10502,954
2620,591
5044,441
1670,37
23746,0
15699,0
11750,2549
27148,579
9826,1
28527,0
16750,0
10673,1
4018,1
3109,300
12369,1
20891,78
15013,193
27345,191
16923,62
5517,44
10097,0
25980,3
12257,0
5612,0
14922,2242
18091,332
27996,1
28816,168
18849,44
17395,141
24713,168
3967,11
16921,0
26895,485
12018,2
12653,0
15693,1974
12174,602
7108,0
307,1918
18152,5672
27925,0
7912,550
6955,4
1024,0
11297,46
20101,3
7095,5171
22874,418
3971,49
26029,26
13011,39
23866,1407
1384,3
28933,56
14935,3295
9496,677
8860,2
7128,1037
3545,2
28890,0
476,0
15711,50
5610,35
9793,34
24326,4
15593,747
16086,499
21463,318
20017,373
24855,50
18681,160
1520,327
26832,0
27484,4
18488,808
28691,72
2797,405
21811,2
22114,993
19909,449
6030,56
21116,56
26737,59
1097,644
15245,79
3568,296
4015,3118
21019,0
668,721
23399,2
25716,0
13226,33
779,24
28562,4845
26853,38
21602,2029
1645,0
6847,1
7098,4
7607,21
25211,1
15788,0
7462,0
23662,417
23286,2
26695,2
9477,645
1257,3323
5620,1945
18010,45
28770,772
4920,0
27029,5
26094,0
15933,570
27822,417
8129,239
2414,366
17925,560
14508,27
10141,398
5091,0
8202,77
14995,567
24280,1
24521,4232
546,209
975,110
57,83
10912,314
16928,678
14058,12
22036,362
22160,415
20044,262
6736,2057
3207,0
23333,0
13833,3968
13477,231
14455,4
12188,0
14680,179
24116,384
19658,290
17857,3
16897,1
10233,57
7669,297
14024,2
27876,0
2912,344
10486,4
3297,0
22709,0
10110,1
2871,17
2260,529
27641,2
11720,1
6802,2
5276,1
13431,2
6785,5330
17654,380
28952,18
4847,1
17582,0
8755,154
7811,1
15541,1931
14392,1524
18191,1164
1305,37
21227,695
28542,457
11648,1
15730,2
26999,0
11414,2208
2831,1
23490,99
20583,487
2689,284
7528,1
98,4
19024,103
15389,43
19184,322
21309,2760
11254,0
26763,4
5425,0
11310,1
14463,529
25266,1
18703,86
21228,0
27315,0
20799,339
9766,57
2211,1445
27352,0
26677,0
19311,526
18576,0
7631,0
27412,2813
20586,101
11336,10
14660,702
7083,3
13274,417
25314,4
17041,929
24255,103
14875,0
27395,95
1361,2065
9481,4
22891,133
5509,2
2378,130
7576,0
14067,636
21173,0
5602,213
15733,587
12282,1
7825,6
6370,2
20922,3230
29032,2
146,2
5226,7
20864,55
6855,53
10923,0
3793,54
15599,55
5363,3353
3380,198
21647,915
5303,291
4586,17
19075,438
11846,62
12551,3
23078,772
12128,0
19194,307
18478,6
26182,1
139,1
18026,0
5753,269
25120,509
1809,342
17267,564
14164,0
25200,1005
12338,0
25284,0
3992,270
23226,378
9447,124
14449,4
28087,672
12657,48
3261,39
12565,2
23271,3
13245,1
17848,0
4272,3
8220,410
2811,0
24797,520
23639,507
20495,1
9321,0
11084,180
11385,435
24051,86
28391,2955
21578,227
27102,5191
22240,0
13296,0
27080,0
1930,331
13743,1
540,0
24926,385
25309,91
11957,334
16208,509
25080,3
5205,1
15116,2
26232,356
8933,9
11947,411
15723,3
17242,1
19433,0
16709,50
13237,150
4882,2
26124,527
1023,288
8293,630
4371,47
13956,300
13336,3482
2713,335
22513,87
19333,0
15133,386
19176,21
24434,4
27503,254
7355,274
19337,0
5512,0
18067,533
21856,0
8260,5515
26012,1264
610,373
20127,0
27159,0
5242,70
12301,53
833,147
27584,2609
12501,265
28682,1
22686,110
18752,44
28955,672
5338,327
6979,0
6486,272
7981,1
21718,6404
933,281
3904,0
11052,2
18716,2
21339,444
5440,2477
28499,0
4955,981
19702,49
20417,4668
17822,407
27679,1147
20811,360
13933,26
21343,0
28732,811
21483,2724
20871,59
6790,710
20292,0
27409,111
11032,4
21551,1047
5292,33
3807,53
263,35
27079,496
22982,395
28786,1
11249,1889
5057,1492
24749,2874
22685,2
21772,480
1588,231
5000,0
17757,63
966,0
7380,0
17067,8
13333,66
27533,519
27758,1
5007,0
15872,2
6703,0
16144,312
26939,5012
9212,4
10257,2713
26175,2
22246,202
1802,440
12041,229
14288,0
29034,471
18035,96
2445,1
283,36
2094,825
9246,1
18074,627
24366,501
25379,758
1107,271
28749,534
21185,66
2026,239
7760,3
17276,0
26019,766
14439,1882
11517,0
3392,1511
5516,1
23900,499
5,6
15365,0
18811,1
11057,296
25960,2
16553,1
28726,1
28459,1437
12223,333
13072,1389
24373,409
12155,777
6827,82
24569,224
3040,17
15939,2879
10717,237
3772,61
10167,41
16447,0
26429,6
5573,0
17524,0
12022,2113
15978,0
11551,2913
15485,22
23254,0
13154,44
26110,509
7314,0
20806,593
16599,0
1258,299
15611,28
4214,1
5490,62
26840,14
10569,220
16036,0
7958,598
9116,3
3437,4524
2178,4444
22844,0
23455,1
6739,1
23749,0
22149,337
3883,264
9252,1
24673,984
5266,0
26992,0
12321,5
3695,186
23623,2
9504,0
13594,43
27196,0
12669,64
3588,0
24036,1
27127,121
19926,370
21053,0
26585,0
3977,45
7871,0
18971,437
12789,720
25366,67
1059,3395
4239,148
19959,2526
20984,2
8726,1
4303,429
1489,2
16236,1
19170,16
19452,1704
16299,1
7914,2
9424,25
26856,981
8273,0
3206,538
23541,595
18409,195
15566,472
3525,51
24087,282
6311,3472
14569,2280
23393,1
7213,0
22852,3079
4862,77
20133,91
21170,1
12336,38
21426,2
22465,3
7232,0
1968,3
15208,1475
22765,1
1697,39
405,0
3954,321
18426,845
12074,302
24712,22
3290,0
461,450
24620,403
10485,4
475,408
22406,29
28418,0
6155,40
7699,1
13538,455
28153,184
18622,2593
11789,0
28854,0
20740,2840
18378,0
11473,68
15874,408
21717,0
25069,0
1554,341
17984,0
26468,0
7300,548
3097,0
25882,315
12255,4017
17800,0
392,1309
16822,395
23150,618
12970,5
21159,526
27387,2
7819,48
9353,4
7954,1
22955,1
19000,231
715,0
11267,0
28015,1
3618,53
28766,63
2668,0
9518,3106
24950,75
1725,1532
17441,801
9600,249
11991,28
5874,28
16010,640
10384,1
20034,448
8390,417
5233,74
27886,0
12441,1559
2540,280
5675,2
28616,1906
21418,407
14368,41
18465,1
10511,4386
14006,702
221,0
14394,3
16807,6
28003,35
19347,31
6820,214
324,2
22103,0
20345,626
9479,2656
11992,244
14855,24
2363,3200
11286,0
17109,819
15526,0
22530,5423
26457,5
8749,253
23800,355
6248,390
26506,1
21730,1781
19524,0
11665,378
2756,221
24525,43
1110,14
5788,285
362,125
662,449
10419,433
8808,468
20347,2533
8025,367
28598,664
23435,112
23945,3
16094,1
23808,4
8447,281
22987,0
3539,31
10938,44
10329,1
9722,118
8812,0
16769,888
23542,4
20712,2525
11481,857
13193,494
3195,763
3174,7
22659,76
23208,784
9593,215
4374,2766
14494,44
4965,29
140,32
9619,2191
18043,0
20640,0
2387,16
12986,1
21408,933
10666,486
12942,2
22930,27
25431,60
19643,334
28264,889
25986,708
20861,403
20895,456
5569,0
14854,0
26393,298
6450,51
14122,284
10558,582
16907,0
5417,443
13324,212
10638,423
8713,0
20451,0
26152,634
8467,0
26917,1
6035,0
28121,64
2488,52
21988,352
14914,621
8690,3043
15135,866
1333,356
15334,165
24674,0
313,0
19801,1
13170,269
12520,0
14144,358
11446,870
5871,185
1665,0
19227,0
15288,0
25810,69
12549,396
11928,0
27947,4634
3616,1
24571,3
1238,390
20988,0
17932,510
22063,3467
22542,917
4190,189
10387,0
28357,0
8373,586
28954,0
18762,240
25435,306
26920,0
21208,0
24663,426
20643,266
14113,0
4404,2
12863,1
18585,367
24376,192
1079,326
27081,3344
14055,228
6780,2
22946,0
22553,1
13043,571
10478,1
7723,2676
24340,1
2286,1
24192,677
12770,273
27295,4465
8817,203
10212,2
3580,331
1344,1
19591,552
26376,40
23989,1096
20865,355
25817,864
23388,312
16171,0
27894,2
28752,115
8197,0
7408,3213
27287,0
10747,1
14638,57
13774,236
2468,312
11739,1
22660,519
13676,70
16938,1
28679,0
6105,3
1215,416
19120,0
22431,25
22316,2
16493,30
5623,2
26,5
25380,152
3601,5117
16268,0
7478,0
18350,1
4040,27
19426,0
13972,704
5529,0
4597,61
9211,3
11230,242
18999,21
2138,268
8329,1
7218,583
16688,1
28470,0
4532,1
9373,0
2716,99
27957,3
17841,0
147,27
18069,1586
27766,71
5320,54
16997,0
9692,2721
334,0
21741,4
18889,342
25586,486
18765,426
16116,1
7644,1
28582,0
11914,0
29081,5
2493,3
15156,1
16597,273
1760,0
2743,105
24518,39
7778,2002
27185,1
28438,1258
16437,81
8062,76
9957,201
16112,0
20766,0
6771,4705
13379,3
9854,1
3664,1
17491,0
4838,296
10645,407
6699,3
16331,1459
20947,183
27252,0
17689,383
7474,74
26444,2
7309,1495
11354,0
10043,689
13202,352
5070,395
16794,55
5147,44
9917,216
6136,0
398,0
15717,2
13931,2
25101,5
5456,2
7248,377
26279,473
25219,1
1971,0
11892,2
103,1317
1290,40
12509,1
12665,0
12873,647
11609,68
16372,412
11401,239
4358,318
28474,2705
6270,1852
21024,2021
9693,420
25465,58
7859,45
22164,1
25557,1
5931,1
15324,15
10748,34
23173,633
1768,9
23657,1
19647,3
4083,1369
28580,135
2686,1057
2665,3
25999,4491
21320,67
27282,587
11210,2
8752,128
8109,718
220,165
3258,219
27341,36
14027,614
17123,1599
22722,0
4852,314
95,0
20282,3
9958,2
1135,1
23956,2552
21960,381
10295,52
12237,308
6756,0
26201,150
3111,36
26777,3
8813,52
22299,0
14476,651
12470,277
5330,3655
284,497
28872,51
11001,0
3163,228
8923,0
24908,76
13713,0
7016,27
13763,37
20918,3
5716,144
17672,60
16739,1072
8272,708
22167,0
15770,2858
24321,72
7657,1
10774,286
16248,571
16752,41
5742,76
24931,0
9455,1
19568,0
20315,1
3139,446
4740,4862
1210,0
5708,1
21226,62
518,0
12288,0
23086,0
11252,44
7924,0
3761,4465
27640,831
21920,333
21499,3
27686,1798
2007,3
24758,1
28424,1019
21201,0
22619,0
14847,103
21210,440
8258,1079
6458,0
11458,1
16696,623
22483,2460
25404,61
19416,4
4441,265
29006,1
12540,0
3787,1080
7074,3124
17792,381
17783,2
15623,1
13325,2
6388,2680
28035,324
19706,371
15066,2081
22249,31
6202,0
24309,473
28140,19
15434,0
2599,1
23033,83
15758,0
27234,2
21222,5193
2837,413
9398,0
2684,1
8948,0
5111,3
17875,75
13707,4686
16214,2314
19844,1695
22739,1
12887,639
23272,1
9239,0
18120,3
14145,0
22502,0
6229,0
2219,83
27940,5747
16308,55
18437,2
2556,285
21063,1
10483,4351
17728,1
11273,0
20906,627
8728,34
19141,541
3020,54
22193,79
8043,456
3219,30
26471,3
22485,1
26079,592
23710,3798
9021,2
8306,463
17604,3231
670,1
24310,0
16431,82
4714,5875
20359,503
26381,0
27313,87
12930,1
26919,439
24232,453
20334,393
4528,0
20757,69
3490,59
18295,1
8961,686
17484,0
25328,5
7860,325
23575,53
4191,0
11855,2532
25305,3269
27338,225
13915,0
22497,394
14827,2126
28988,0
1187,2
23213,0
23009,2326
13417,45
18592,2
9176,1
21184,2
19709,29
16141,0
19487,1371
777,1
17088,0
28348,106
7264,1
1616,0
3435,474
23722,312
2891,215
17488,3
7943,396
9067,2797
20436,1261
1244,4309
2201,14
11703,37
19371,1411
14098,43
20557,4
1997,300
14837,38
8913,2
11334,2
17373,0
11562,53
1547,351
18263,61
11770,441
10764,1316
22703,3310
5468,2
19530,190
15374,222
886,205
9347,76
16847,2
17924,46
21167,2208
11630,67
7896,0
24231,0
24354,1
5962,660
17947,274
13345,3
16991,2155
8196,680
8004,601
8175,530
22754,429
18079,1
15917,0
6144,2481
9959,1
23080,0
187,0
18097,2455
3991,23
4322,2
1421,3576
3546,35
2157,33
20987,596
10782,0
16508,369
5790,1
23898,1
12477,440
4885,0
22662,2586
24631,3
2950,1
2970,36
2041,34
25340,706
8177,2273
19269,544
6953,6036
9555,1
10982,4846
9358,456
25728,85
7668,2870
15193,445
14337,433
10565,502
7362,299
5873,2
21727,5
25356,24
17778,411
17050,4161
5670,50
24605,1
28687,1861
15965,0
19882,45
17164,2939
2372,0
1190,0
28429,1
26914,3
4379,502
11758,1
4675,2083
14246,52
10137,140
1579,0
4652,401
3030,0
8085,0
17144,332
18056,123
1591,34
12515,311
25546,0
14979,1
21487,82
2143,2
1371,53
18795,330
23177,733
20715,1
13908,0
27566,3
15223,228
19235,2110
1859,3528
24859,267
1439,12
5454,173
26826,1
23302,0
4803,0
5893,1
19111,72
18085,0
19912,365
29041,452
15918,3810
25780,401
25415,431
15548,2267
971,200
1208,52
27233,409
28626,544
21806,524
1090,721
17621,35
13846,0
14779,670
11067,43
8368,2283
27052,624
20147,21
25973,3
5942,0
6688,20
9195,5785
22840,1
21594,0
29025,2
7366,442
1309,174
21666,2
1682,1
344,0
37,0
2312,2
7163,120
25129,128
15483,87
10446,502
2725,13
8264,54
3579,45
24316,522
20642,28
21503,0
1510,25
19432,1307
20615,1405
10460,623
18876,3
11302,1
9486,2977
5329,0
16519,3
27105,2
25273,6
1653,1540
17907,279
8114,3
7551,246
24636,453
10741,43
17992,5486
3990,0
21554,568
25532,121
8016,1
19095,0
1513,2262
23056,0
17993,496
7517,2
24734,0
14892,45
27789,0
16952,4
8349,1
27492,62
12103,0
2006,222
14162,43
20940,316
5589,2
8563,685
10047,111
26474,1120
25711,217
6551,3024
20445,4859
11136,0
4122,0
568,1
6538,1758
15427,351
14717,284
13459,3
3840,178
18511,1257
12233,53
10874,639
11261,2715
21360,458
10516,0
17760,2867
22560,3
1745,0
3944,442
23820,3636
898,0
1316,241
11068,330
18539,0
20958,0
1452,16
5126,37
7906,2
15073,2014
9527,7
17384,1165
22272,0
27786,4
26940,477
5271,52
1036,27
14085,567
24203,528
1200,2
4420,345
999,223
28695,417
5678,0
7320,0
9495,59
28628,2
28657,25
26573,450
23735,207
26819,2
16743,186
25059,1
11537,0
11402,2
23410,350
5397,0
21708,256
24074,0
13438,4
19177,263
10370,1
21724,0
14791,59
1157,0
19094,455
19375,75
2430,2720
12647,730
26618,0
26621,661
21150,3
17301,0
5210,1938
8263,1
17053,2
25915,0
18226,626
21132,328
11922,2765
4032,1
7361,2298
20455,1
11305,710
24544,0
28055,2407
28615,151
496,12
13887,0
22805,2
4049,0
4069,0
8686,1
5693,2781
1124,76
22944,30
23234,0
9892,0
0,152
2031,4130
20704,0
6494,1
7393,0
22885,1302
17327,62
11470,499
25496,4158
17115,0
3063,2592
10876,0
26664,618
26558,2749
733,28
26462,2613
17550,338
9122,2
17973,418
20699,430
13019,0
2204,2449
28865,44
3720,0
24248,70
12239,44
14551,2
169,50
2693,976
1153,1
77,3
21704,4598
16366,1
23360,2
1282,0
6191,276
21035,0
20817,441
9796,1681
11251,3
14250,308
19252,492
9112,0
4497,2
974,11
20146,1
26766,555
13639,1
11072,2
8773,9
17854,0
9516,696
20251,0
954,0
15448,27
10191,210
19816,109
22747,56
28066,551
10379,319
8757,540
15278,1
20413,5
5026,40
12200,49
23870,6
19527,312
25972,632
20787,393
26390,676
21879,651
23021,0
991,1408
7724,345
27866,1
8679,1
20844,440
6017,1067
21681,223
9522,635
4377,1
26762,408
942,1
27361,54
20972,23
28299,0
11484,302
6918,3569
24088,0
23527,379
8188,54
10949,264
158,1
24863,0
6171,0
418,0
21366,77
1544,1014
15327,419
17835,4677
23138,1533
23398,124
4337,23
15990,419
6909,344
25703,614
10905,32
3838,0
5806,0
6192,38
14123,1
10791,1
19728,2
15029,104
15898,384
2694,0
3862,0
9166,0
6198,34
16708,2
14982,0
8023,1
24912,417
19963,415
27427,465
12835,328
22055,0
922,31
20926,654
2403,565
849,27
5608,181
558,1442
20746,0
2805,2
26053,2794
25410,3
10389,102
28240,6
13835,4
28785,2
19918,4466
6457,574
26603,0
13242,0
21818,4
18175,2
23570,0
22782,887
12793,288
14964,2
10846,1
23678,4
365,128
11925,1
3705,557
20603,4511
12401,469
25376,24
12247,737
19360,1
6911,3000
1608,918
21461,0
26934,4
14601,2115
15480,164
25774,3
23635,333
22961,264
22581,2
4744,52
12886,75
5766,2269
4754,2325
11238,0
13693,4436
25925,1
14748,2407
8746,0
11116,0
9140,0
24513,0
4380,0
19713,340
7660,0
4830,2669
1576,5
3285,4199
7385,420
22931,215
1499,2086
18300,4058
19419,0
3909,2601
15666,2992
2535,4
20654,1
23884,4
7636,346
6858,1724
25215,0
11757,391
6532,876
1182,354
8999,1
22208,692
27701,539
15769,0
27514,365
1327,436
4542,4505
10068,792
28372,0
11355,3
22487,493
2675,3368
19600,68
5939,2
10967,0
9470,592
10367,2292
8763,359
18637,348
28741,2882
10287,1
27470,6
27434,482
19751,0
22563,842
20732,1
16873,4579
25166,0
925,2812
13337,400
9714,1
1106,1524
3803,2978
6044,0
9568,1
13723,1
1042,48
3999,373
12052,304
10155,0
6723,0
15339,1405
25776,76
25928,0
4209,13
22565,3611
3125,30
15616,0
14679,22
4613,140
24892,2
15423,54
7048,1
12140,102
87,337
15719,411
17964,441
10010,4315
15622,0
994,1
16509,0
28217,2399
16806,1
3710,1
9968,359
9728,71
5503,36
5904,152
9724,376
8731,3874
20904,2
24716,78
18249,1
13750,2
10739,2
25235,0
18882,327
13305,232
13681,3
3170,0
24165,5
4886,4939
11847,461
13500,75
11885,2
20289,1
21833,164
4307,0
3845,1
25997,1006
8824,216
26910,0
4081,241
28091,3
14497,3253
7635,0
13122,0
2432,1
14622,416
1120,443
512,317
17056,0
3292,273
11812,0
2913,0
8241,0
12955,2
18212,400
10284,2144
26634,57
23039,1
26202,2
215,0
10608,0
2935,1578
20336,5
18634,540
7330,1
2367,20
6409,204
7526,49
27707,2377
7715,0
2373,1
4164,9
3473,472
19229,312
12096,2
20602,0
22107,606
27390,0
8126,0
18960,70
4513,309
12377,48
28135,479
9261,0
21440,198
18947,83
14050,65
19994,325
1285,0
18735,2187
7149,3114
26739,0
7920,2
9439,0
20110,715
11358,0
16789,0
19536,214
21827,901
15277,368
6857,0
8777,85
18362,3917
7963,0
20441,1
9289,235
407,267
23231,2
7971,594
6088,0
26727,354
7423,491
27082,440
7111,4
5495,1
27737,2
24867,23
3591,2
11436,427
16163,47
18823,389
21548,2
386,1069
20074,3
25555,262
17688,3488
23486,2756
10025,1
6228,603
23043,2090
13480,31
15879,1
22826,1
22917,429
24301,4
19154,217
24374,0
24919,376
19273,946
10925,315
1777,877
18982,0
21810,2
12594,77
1264,200
22376,499
11418,58
11709,33
1846,269
24270,0
27070,1
5673,5328
12303,10
16875,3
15361,2
21174,2196
12901,631
22270,18
5183,4034
681,0
21485,3
17022,721
13849,2
16249,2
24091,0
8893,339
13699,0
16974,44
4534,392
20227,1
18503,0
