id,pickup_dt,borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday
7832,2015-02-19 08:00:00,,14.0,10.0,20.0,4.0,1006.5,0.0,0.0683333333333333,0.0,10.3125,N
735,2015-01-05 16:00:00,EWR,16.0,10.0,36.0,3.0,1020.3,0.0,0.0,0.0,0.0,N
23299,2015-05-26 11:00:00,,6.0,10.0,67.0,56.0,1023.1,0.0,0.0,0.0,0.0,N
21599,2015-05-16 03:00:00,Bronx,0.0,10.0,64.0,36.0,1022.7,0.0,0.0,0.0,0.0,N
12133,2015-03-18 03:00:00,Brooklyn,14.0,10.0,35.0,6.0,1012.9,0.0,0.0,0.0,0.0,N
967,2015-01-07 03:00:00,,6.0,9.1,21.0,13.0,1018.6,0.0,0.0,0.0316666666666667,0.0,N
26516,2015-06-15 04:00:00,EWR,2.25,4.5,67.0,63.75,1017.5,0.085,0.0,0.105833333333333,0.0,N
18991,2015-04-30 00:00:00,Queens,8.0,10.0,56.0,41.0,1004.9,0.0,0.0,0.05,0.0,N
10394,2015-03-07 06:00:00,EWR,3.0,10.0,20.0,6.0,1027.0,0.0,0.0,0.0225,18.9583333333333,N
9093,2015-02-27 04:00:00,Manhattan,3.0,10.0,22.0,9.0,1020.2,0.0,0.0,0.0,11.041666666666698,N
4658,2015-01-30 12:00:00,Bronx,7.0,8.0,33.0,26.0,1010.2,0.0,0.03,0.07,6.29166666666667,N
16047,2015-04-11 17:00:00,,11.0,10.0,56.0,28.0,1015.7,0.0,0.0333333333333333,0.0,0.0,N
20788,2015-05-11 02:00:00,Queens,5.0,10.0,75.0,63.0,1020.7,0.0,0.0,0.0,0.0,N
7199,2015-02-15 10:00:00,EWR,11.0,8.0,15.0,2.0,1000.7,0.0,0.0,0.0,8.10416666666667,N
5568,2015-02-05 05:00:00,Queens,9.0,10.0,42.0,25.0,1012.8,0.0,0.0,0.0,8.0,N
5269,2015-02-03 08:00:00,Staten Island,5.0,10.0,13.0,4.0,1017.4,0.0,0.008,0.0,7.125,N
1004,2015-01-07 09:00:00,EWR,7.0,10.0,21.0,9.0,1014.5,0.0,0.0,0.0,0.166666666666667,N
7926,2015-02-19 22:00:00,Queens,16.0,10.0,18.0,-9.0,1010.8,0.0,0.0,0.0833333333333333,9.4375,N
11570,2015-03-14 14:00:00,Brooklyn,4.66666666666667,2.2666666666666697,45.0,42.0,1019.0,0.07,0.0,0.0,1.625,N
29016,2015-06-30 11:00:00,EWR,0.0,10.0,70.0,59.0,1014.8,0.0,0.0,0.0,0.0,N
6340,2015-02-10 01:00:00,Brooklyn,10.0,10.0,27.0,18.0,1016.3,0.0,0.0,0.01,8.0,N
25550,2015-06-09 06:00:00,,3.0,8.0,68.0,65.0,1007.7,0.01,0.06,0.0,0.0,N
28668,2015-06-28 07:00:00,Staten Island,10.0,4.0,64.0,61.0,1006.5,0.06,0.42,0.0,0.0,N
9225,2015-02-27 23:00:00,Staten Island,6.0,10.0,28.0,2.0,1031.1,0.0,0.0,0.0,11.0,N
11156,2015-03-12 00:00:00,Manhattan,6.0,10.0,55.0,30.0,1016.3,0.0,0.01,0.0,7.04166666666667,N
