id,pickups
13677,743
26281,2
25229,0
5361,677
24442,42
25808,4
12454,89
7847,0
1518,0
13711,53
3855,0
18725,54
27241,2
23628,386
2497,3440
22105,167
18218,133
14423,1
12853,322
8369,291
2958,47
20896,5
10539,83
28407,1
1559,4088
13342,0
28731,84
22099,365
20608,648
3345,0
22045,1
26517,1326
27169,0
24362,65
18012,0
15293,76
11011,0
21948,2
20497,223
21660,61
26305,0
5949,0
10386,232
1625,228
7327,615
12958,421
10223,58
6050,88
1851,0
3998,43
24582,1764
368,244
22958,675
23265,1
10807,683
18407,0
18394,0
575,58
27422,2
22111,25
2458,3
14249,2880
21785,42
21585,31
17606,2
28843,2
21869,852
27803,3749
24339,363
11541,42
20067,3
13057,0
25460,0
23614,2749
21964,680
27286,829
5584,40
28453,0
24684,0
16609,0
293,3305
6439,1104
26415,2
19748,1
1667,239
28492,0
6415,169
20629,673
15595,3686
24766,1
112,4
6614,1
22706,3
25533,0
8569,757
28256,77
13559,5
18149,46
2671,0
26843,1409
18975,0
5644,398
24586,73
3508,495
15781,0
18643,3932
21523,688
12108,1186
22096,176
6098,2
24258,2686
18713,0
4342,0
22664,3
23707,63
24347,2
28118,620
15300,390
157,263
10059,25
9307,503
26219,481
47,29
27084,1
24150,2905
22016,1
19102,3602
23934,0
26764,1
13882,88
17036,0
13948,0
9660,2317
5360,42
28705,792
11378,417
24991,92
22781,0
23767,1
326,169
27821,0
7994,2
12428,290
19022,0
807,787
22631,67
28097,370
21392,1
14257,1
7437,483
9394,0
857,474
10069,207
19623,0
8782,765
6418,261
16362,927
27970,1
8980,32
19954,434
13199,607
16824,2081
26898,338
3379,3185
3478,1
9200,438
7106,57
8987,31
20015,0
5307,400
28512,787
28413,633
18852,199
5224,160
21870,0
13020,2489
8779,21
2576,1662
22654,0
16669,831
14960,535
7373,0
4035,0
683,307
1505,0
457,66
28207,42
1871,0
133,52
10599,1
6432,0
1902,2
10819,1
17149,0
14764,3
23395,852
23315,609
23547,2526
18807,0
11398,519
14672,34
15455,18
6641,38
14707,494
12822,1
9624,496
25959,5
16114,64
23835,453
13329,0
18583,0
24769,0
25294,2
24536,409
26738,953
14758,69
5293,390
21788,905
27734,0
27952,809
24990,1
11597,529
27189,0
26127,78
11714,1
7402,304
25680,2
15126,534
6671,346
7917,0
12484,239
22489,1914
18480,60
1695,1
26788,4019
14998,39
12165,3
25569,407
6313,1
17825,41
16043,0
13863,2
8152,2
10648,63
16966,3
1164,3331
23842,370
4598,0
20973,328
14132,381
6080,32
23894,0
7305,1
11595,2
15087,3355
20677,2403
16765,0
24560,0
12035,293
4687,2368
7841,0
13832,0
6554,3
8249,1
36,243
10027,476
17359,330
25989,129
25983,887
28547,0
26216,680
14593,790
1441,0
15251,3
20882,372
16891,63
17659,1
9427,674
225,0
25543,2
19852,388
29012,2
28313,399
101,337
3718,62
18466,75
25135,2
12431,60
13843,2
13517,356
26454,0
12698,0
352,252
8766,31
16576,738
3763,0
10484,324
17079,1
7771,3039
16860,307
19779,605
23626,0
15298,3
8814,398
799,675
18705,35
15659,2436
17014,73
19289,2658
3650,172
3585,1
22397,4
5834,0
29035,1
24409,0
12939,0
28729,2
14317,384
5392,34
22993,553
17690,0
16006,1818
10032,1
8736,530
7895,808
8586,0
3727,2297
13113,38
15890,3770
14924,2
20703,424
26554,2
26246,3
10418,37
7338,510
16,0
26850,162
2349,3305
27781,829
8163,2020
18018,1466
17338,404
6444,398
28613,3
19760,397
7147,319
3526,562
6410,1
14092,520
21769,0
8971,2
26668,18
28886,427
29009,0
4827,41
12278,278
19159,0
16358,2551
2118,37
23693,102
19280,885
943,31
24882,0
23858,2
28607,2
28808,0
926,313
15299,33
4840,1
9475,1
7709,0
23834,4694
15554,0
7959,94
8788,0
25760,1
11469,3733
25683,0
15318,7
3915,0
18996,1179
16350,0
13185,51
11379,0
1853,511
3148,581
9585,565
1319,50
11976,113
16770,247
7591,418
26719,2348
1291,0
17750,72
8495,0
25792,4694
4248,32
2141,177
21292,19
27830,124
13368,0
28642,2
25382,1
23837,2
3267,1
3843,222
16634,56
21497,2439
8494,404
16624,323
25255,819
17170,0
25809,3
11326,981
1798,156
20141,18
25073,2
23481,3
7531,1
26103,620
2738,1
26122,0
13545,611
8031,420
21896,100
23369,0
20052,3
27020,206
20357,3
16603,782
22547,2
22950,49
14912,1
18557,247
24535,983
7454,24
10503,0
9338,1
5295,2262
19082,0
5624,36
2808,0
21860,2
5722,145
18987,87
26803,559
224,301
24019,3190
24119,72
1545,0
26227,4
7425,2
23187,469
23680,627
6502,23
15194,0
28416,88
7073,0
3784,1
3498,8
12078,515
26683,312
26855,0
28374,56
25466,852
28881,2975
4415,1364
25544,33
7452,0
28605,677
24735,1647
22609,2
20731,852
14156,709
4176,2
11783,1517
24459,360
13670,498
23914,0
132,2
10346,4890
14690,79
3175,98
8645,1
27040,1372
27162,0
28437,100
15678,477
4559,56
11390,40
6718,2858
24034,694
26352,32
22665,73
23236,120
3479,25
14940,589
18129,54
11790,3733
17387,32
19860,1
20122,31
9365,418
14201,63
28406,438
2313,2
16195,3
2234,335
14283,275
2602,0
7942,32
27312,2
26275,57
24148,642
9847,2
13664,0
16441,0
14292,1
3303,886
3467,1165
13062,21
6832,0
8575,644
26894,76
26750,5
2492,351
19928,5
12568,0
8833,1
14379,497
3693,0
1558,0
27506,25
15077,63
10473,59
26846,28
28287,5237
11639,809
26170,634
18227,170
27249,1
1911,0
28857,1
7548,400
5581,188
22069,5237
8521,422
18063,207
6921,1
17347,3
16118,345
22349,4
21430,535
24965,0
9846,2
873,220
17353,4
17452,0
8727,3
1028,2
10613,55
15450,0
2406,1
8899,3100
14516,0
20166,2
23463,521
22263,21
9679,0
12494,296
19104,2
8351,51
9330,337
26359,296
14374,66
7420,746
7803,208
26450,2
346,193
5770,44
13742,40
24487,387
23590,64
13491,432
21383,376
3391,0
637,943
9799,2
11377,35
26388,3
9248,80
13299,1
2784,1
28839,669
13686,3463
4607,0
16564,0
20493,281
16137,478
6838,0
27308,0
22168,2286
26665,231
8791,0
394,1
20719,3748
18727,0
2083,38
2048,36
18309,2
6826,966
422,47
21365,1
18556,1595
16421,274
21917,268
13999,837
9103,15
3012,0
26529,0
8556,960
2514,3
12316,458
14063,1
24112,70
27523,229
27773,81
19023,486
11858,1
16074,1
18967,86
1246,0
10763,0
1459,192
2982,1
691,3
18672,0
3279,350
8402,0
19431,118
8930,274
15204,2
26691,0
6834,78
4372,420
27665,0
15057,357
5681,1
16023,0
21202,2555
2534,1
1151,1530
20100,4
6319,0
11449,460
1328,0
40,1
21118,22
24438,1566
28526,596
17742,3
18761,2054
17620,0
12650,1
1235,862
3841,0
28090,633
19986,0
3921,628
14370,8
7418,1
7685,2
2091,18
27201,80
17019,3
23488,4
3737,1
11194,0
25264,1687
6591,0
14968,0
27074,2311
10319,4852
817,183
11716,585
20444,0
23718,229
6743,2113
12269,333
9994,1253
27881,71
12333,231
17898,0
24306,560
13885,16
3649,330
24881,238
3635,2834
18285,0
19537,0
6453,4524
22327,0
3538,5
21747,560
6267,33
19867,2
18668,558
19276,563
15517,1
17167,2
12582,0
13508,0
18574,56
5889,0
21859,0
22702,0
9042,1
13722,106
4047,37
12888,0
3831,111
14192,443
20525,580
6359,7
13823,57
21194,0
4061,488
21176,1
25179,664
13332,2
22600,116
24264,0
1262,0
17819,621
22836,614
10056,58
14607,2377
2812,1
9357,4966
20124,0
14647,0
23394,15
6496,61
27837,0
12992,651
27107,1045
7863,220
17518,4868
10761,48
7072,394
11974,0
13468,868
69,1998
21618,2
28812,25
12749,532
28805,1
16697,0
24869,0
5555,30
18105,189
12254,0
26514,41
23066,1
8450,2
4937,756
3144,132
25953,2
21264,2290
23747,33
18618,1
26596,706
1276,817
6885,1899
7471,0
21752,0
6467,1
4664,2
12663,45
8651,299
9947,399
867,171
1999,2250
5273,0
5154,43
10054,0
19977,0
27467,0
27558,0
9697,0
24555,78
7870,242
28441,503
13749,1
8049,57
20551,67
14632,57
19346,0
15153,0
3704,22
25349,1
12646,0
21021,74
17165,501
7051,342
11162,644
10400,274
2511,2968
6527,0
12258,41
14957,411
17506,4595
29053,1
445,0
17292,43
7225,328
21545,0
28319,1157
19164,11
15683,1
8862,517
21689,0
25531,32
4249,647
19340,0
12815,1
14041,0
26194,81
22679,83
213,2983
16632,1
14314,743
13584,702
11809,0
7872,1
25697,70
20613,3
4580,425
12978,446
9368,45
10870,0
14770,0
10898,40
17594,81
20507,322
23247,354
20018,4
11608,1
24484,641
22603,13
24930,416
4393,0
26299,3919
2307,41
6798,0
3087,267
4835,338
2586,22
22091,0
17916,1
3554,358
1471,239
15294,1419
27259,0
14810,82
16370,0
11190,108
24624,2
2282,0
9502,51
19746,625
16864,740
11848,0
26046,1625
19744,1
3969,0
20273,542
8866,1
4461,1
24729,197
16744,0
20355,340
4188,0
532,2194
22721,908
14704,0
21011,378
28389,711
8206,262
25481,0
28132,620
19100,581
28763,545
19443,2
21797,0
12965,581
25065,1
7586,2
18588,391
5813,0
5641,331
6417,32
899,3408
28748,5673
534,1
25863,2
17190,0
1612,195
2448,0
1001,3
26028,0
21792,31
2907,2880
15832,523
6309,708
14898,4
6063,0
6912,424
18088,472
22734,33
1179,297
6163,828
19457,2
4427,886
16876,1
18358,2
938,0
4693,0
366,0
27217,0
12132,8
11983,0
21743,47
8655,404
9570,153
16450,0
10231,0
818,0
24653,91
7067,1691
2679,413
9979,2
28,19
4360,2456
745,2
23926,633
9030,632
10407,0
7257,5
7564,2767
22071,0
20678,282
337,0
16965,2
10796,317
24392,0
11800,2
17913,2453
21505,267
10388,480
18277,440
18377,62
16995,69
25834,593
9513,1
2439,2
12246,42
3648,0
9172,604
5249,85
23554,2927
21319,2
26307,407
4749,0
5527,3793
1727,1
28112,3
12198,2
15860,397
13233,27
6835,0
27535,2469
19529,2812
18827,822
269,4
11954,558
12545,54
12709,2
18800,0
13112,1
14384,0
10260,1
10164,423
4421,0
17648,609
10243,1906
11119,1
9012,322
11548,75
19210,1
19854,3
12948,0
24856,485
14788,487
25016,454
12934,368
6484,0
7975,16
10091,1
11751,326
2244,0
16833,1
8549,734
22056,4901
16045,407
7183,0
2213,0
14270,3
23004,0
1580,3905
23864,3
7488,0
12555,4705
21340,0
14020,772
12950,19
15716,4
2164,443
27003,32
24228,0
27406,443
20157,170
18205,110
8412,1
573,332
26334,2040
8874,4
28530,1
19619,2
20733,3613
12323,438
9231,389
6420,1735
5314,391
16786,1
25216,782
15326,0
15578,62
26101,0
6182,20
28205,1
6083,1873
1692,0
23593,1838
18659,2
28893,813
12538,50
118,1
23683,540
20072,404
19784,0
26165,4491
258,0
1293,195
25615,0
26562,68
9317,259
28260,466
8247,405
858,0
1704,641
17941,347
13986,0
3745,586
28568,0
13025,0
10262,460
14343,3975
5842,2925
5614,229
8,141
16098,0
6511,0
25337,860
11255,2085
15954,1
23253,226
17695,564
26651,4535
1530,503
25027,1336
22353,0
9743,113
2227,23
619,3468
16489,0
11867,496
28692,722
17525,4051
24988,380
23924,3
16844,0
7272,68
8441,738
3659,11
14373,876
29056,0
2319,2
26139,3
10285,245
4699,913
16559,383
26970,3
7003,2
17543,43
1666,1895
27326,1
10754,38
18080,60
23779,282
10203,1886
20701,1
14485,3998
12743,0
8741,38
24299,2155
18549,561
1524,0
6504,0
8499,1
23545,542
20474,86
13985,318
14936,341
19459,927
15609,324
4017,2
12015,2369
19042,645
10467,392
11395,2
27281,2613
877,0
4041,346
9145,465
4039,2
6764,3442
4600,155
24534,0
13522,0
27920,588
806,0
16583,1003
13660,2
21680,2
22479,2
28645,0
664,1
20593,118
21441,0
24561,604
18461,0
16700,2
4722,438
16548,48
509,22
6096,232
3973,10
8950,284
22309,1
28318,0
24372,983
15754,928
22532,5
22537,5361
16748,31
8522,0
22837,0
26816,2848
12925,120
7504,0
24209,54
21779,312
13422,444
16156,40
12678,0
22093,629
21698,398
26420,2067
11628,3
20951,1
8618,1
11004,0
54,548
29084,0
15142,1751
21688,688
21448,0
4117,167
14025,2
12171,1
23358,550
21534,0
18510,0
6412,248
15471,75
28478,66
26794,0
13032,4455
25827,607
14330,399
11513,0
11277,2
4644,1
20612,0
7603,4823
14830,16
17541,1
20109,82
26095,2366
11699,2880
13897,0
25660,2
12832,383
8515,0
29022,0
5379,1
26349,65
15030,1
15961,0
5843,376
18901,0
14506,0
869,33
24933,279
23339,467
26488,785
27961,5334
16389,48
16383,857
5636,1
5791,47
16511,642
5152,1
5507,405
5961,29
21575,466
20192,4
419,1104
13935,0
3014,170
6281,34
1141,0
28491,375
10943,3
7484,1
23708,754
26220,3
25796,69
28109,0
21759,0
26570,618
1455,567
1626,0
17183,0
24078,2
20089,857
2429,0
25671,1825
19471,1
18632,2
16367,1
29013,2
5078,156
812,0
28721,437
19887,2
19863,627
23175,2
5910,69
17188,63
10397,1
17844,1
28727,3249
7341,223
7718,0
4757,1
25026,67
22281,202
20213,4
17365,439
9781,359
16821,63
1879,2713
27693,1609
24350,709
14697,1
12474,0
15819,515
22624,104
2015,1
17030,0
18506,4
17636,0
28123,0
26329,2
18123,359
648,0
13340,81
10606,46
11111,3255
18099,5
16500,62
17564,0
18854,468
14939,67
25884,1
9173,0
27114,670
15630,3
16775,0
13287,34
19572,5
24104,1
11313,0
5979,457
25638,4
27496,50
2484,2817
14101,2397
25239,3
27864,407
28129,850
26093,656
11876,1855
16262,0
4629,1
13000,2184
28794,78
2559,37
19247,2016
21799,646
21695,813
10046,49
17294,0
26256,471
6880,178
24824,4634
12732,540
14242,843
27301,0
28577,435
15884,441
2901,354
12945,0
9207,646
25368,3
17829,363
26001,0
15596,430
21429,0
23791,0
8405,2
153,30
24204,0
5184,423
26649,968
9768,0
22813,2
26449,455
28354,2
14075,0
19427,3876
16738,0
13896,125
1032,1890
10144,352
12453,738
15393,432
2974,462
28412,4553
14787,4698
22790,201
23572,770
25088,55
7080,0
27,1
13352,2
20673,3
19594,80
4245,4059
27161,153
23913,373
11939,1
13701,437
3145,1309
2819,2
14900,380
28759,96
12602,690
14695,782
18838,2
17198,3337
19101,0
4712,931
14108,1738
13016,2
6741,417
6357,78
3396,412
24778,300
27630,64
9895,0
10988,0
4828,328
1392,30
2781,0
10100,459
11407,2092
8906,246
4956,181
28060,609
9517,0
358,33
5296,154
2066,0
16216,2
25766,518
2391,99
24416,0
1381,3922
27840,297
5149,0
6212,2
16117,22
4326,1845
17449,0
2744,2
3805,0
25958,429
26374,270
9575,1
17708,233
28792,0
20154,382
11497,666
10556,232
21286,28
6250,1861
13684,560
21568,462
3192,19
7856,235
12897,260
24317,0
22439,350
16725,0
22846,404
19179,651
28190,420
23133,346
18104,1847
21640,61
14612,400
4352,400
3893,380
13563,0
25058,1
2637,1
26035,2
16656,0
52,1
17675,3310
19502,0
17581,295
28336,507
24656,3040
25389,1
25923,473
17068,50
266,1470
12471,0
1177,0
3735,368
24845,2466
28829,0
17583,1057
28497,68
8792,4
2899,0
3280,1
20698,2390
11129,0
24251,1605
28641,1
17860,1136
6900,4
24575,1805
24,287
9710,0
1366,351
14597,1
19119,894
23516,1
10318,0
3337,8
25580,0
20339,0
18995,0
23355,1034
9651,344
26742,4
27136,0
20986,107
6037,98
894,3
7142,0
2550,154
11314,749
3474,0
24579,85
22390,1
774,0
28842,390
12131,0
25571,2
15513,585
26209,64
3476,443
13625,3
20262,177
2052,316
20775,560
2127,1727
23423,0
7389,1
9494,2
24733,507
4141,182
23734,38
5537,70
9610,42
9932,1
20624,2524
21313,45
20269,108
22780,350
3382,1
24448,68
3738,49
22850,568
26222,656
13227,1057
11225,1
26070,1
23318,300
13149,0
6846,92
5969,347
2816,4859
17150,1658
26466,80
14488,32
10522,575
2955,2377
17770,1
22983,1
3194,0
24723,1
10469,3475
22033,954
27258,1090
25523,599
20570,3
6408,1824
23918,52
9558,0
24142,0
14539,17
5079,1
65,1
27448,482
13392,0
21413,9
8717,4130
26274,2
6525,494
27826,34
28305,0
9098,183
729,3559
17316,1931
19322,156
8759,0
19220,0
647,789
15254,0
17692,1076
26116,3136
26434,3100
9652,0
9783,1675
14614,2494
2844,662
18847,0
24384,888
10024,507
4510,0
18003,40
26443,2
1927,16
24154,62
12238,1
15214,0
16680,2
17136,2046
6651,3797
28501,355
8667,51
2977,29
19085,5
584,0
24832,333
18747,0
8584,4677
19678,242
7165,1
13119,2
3776,381
17498,0
25692,1
4004,3
6593,317
8187,1
1622,0
17089,710
1801,36
26987,3856
5554,763
16689,118
6854,0
7195,0
18646,2
18628,0
16209,2
12208,0
10652,425
12804,55
18957,4562
15231,1
7710,1848
6904,2385
26023,41
2251,1
15880,58
25341,1
16905,38
11618,0
22792,3
10587,4
9367,1
6072,0
11405,330
18913,422
1261,401
6102,2354
12856,327
28632,1466
18273,184
14687,163
20912,78
19603,2831
7435,0
2114,2829
3566,2
4095,4776
612,4103
14655,2194
28685,618
3640,367
28036,1
21914,1
20427,2
3642,2083
2132,369
7833,36
19005,1
9879,0
2660,862
16993,4
3804,314
22576,272
5380,26
24324,4602
18330,1
27590,0
5118,1
23130,651
6634,42
26007,375
12641,1438
4829,0
22687,508
20558,51
17902,3
15552,54
18357,0
6595,16
18213,0
13792,1918
4719,560
10799,88
16413,3561
19216,0
21607,125
14518,53
4548,0
24418,483
20457,752
13234,271
25287,1
24614,465
4136,0
4977,1
21488,543
10466,52
12931,6
18791,84
90,189
18926,73
22393,843
10472,1
13683,68
1117,17
4165,513
27747,582
2347,560
18464,2
9463,34
117,308
16348,91
3068,493
12384,411
4588,0
25570,2
26686,141
22894,2192
8229,1
20929,421
22991,1
2189,769
6378,28
16940,320
2897,72
9327,422
17693,0
28651,192
5697,991
28281,523
20950,127
25036,176
10647,1
2209,453
18608,598
21269,0
24176,0
9909,906
15168,338
20346,0
28546,948
20491,0
14590,168
2644,5
11241,444
1066,320
4938,177
21062,469
13257,36
27816,767
19052,286
25114,3
14661,0
13778,499
2976,2
5473,2103
19696,786
18100,1
9135,189
26259,308
15537,1
8740,0
18620,431
4506,671
15817,1
12682,1
26459,83
19985,70
4275,0
8455,111
13434,0
22278,536
12378,315
20730,79
16946,79
9041,1
22733,2
25693,21
2,0
784,1
18841,0
6674,1
7596,3504
28614,2
24593,558
13730,1
19248,367
28278,720
17669,3512
13715,167
649,2548
19402,2
14540,265
2714,0
22671,2
189,92
26997,23
15,82
17426,54
15867,493
23207,4124
21106,31
10271,2000
13860,2817
24648,0
24272,331
24128,0
8744,3623
17904,309
17986,423
25043,124
23940,650
7714,394
5181,754
28997,476
9296,264
7910,0
12868,3126
13182,3079
1321,0
13793,169
4137,593
13875,346
20898,86
25020,579
7678,2
23313,2
5661,0
26820,41
11948,0
2518,4345
23281,800
22634,2602
28860,572
11969,181
9852,414
121,0
24937,386
7645,19
25729,592
24458,1703
19475,5149
21937,637
136,2056
26746,0
22039,77
11617,892
24902,727
3098,46
29049,0
18648,721
12389,1
12981,221
14861,46
27667,74
1991,0
1651,435
28261,4
27225,2531
20696,945
8472,50
13652,297
21580,0
19545,38
25505,1
4468,0
22118,28
11181,0
25019,139
14547,376
28601,82
16488,478
20924,2
24634,1
6398,44
1805,187
1915,32
1160,2
9214,772
3007,443
12591,326
25509,0
8278,255
27067,0
26442,527
8544,3988
18176,59
3166,109
25454,3100
29077,0
19130,58
9776,2163
16781,350
27718,53
17644,3031
23003,482
7282,3826
21673,2
21371,3
22573,214
2271,1
16889,1
27130,3598
23293,66
8464,1
16307,1
28554,0
6208,0
4102,401
27507,229
28928,0
27192,1
12640,0
20180,2
4837,2443
2705,1
24053,0
10415,296
5679,2925
8828,289
12066,3255
11421,2771
1072,4176
14962,1758
14500,1
10693,4
26547,3
11131,501
25214,167
24512,558
8710,0
28504,92
4060,66
20,1
5441,215
27274,4710
26552,437
14906,48
11172,51
6041,1
11746,1
3974,82
27525,1
5107,273
10981,0
24305,2898
5298,2
594,4
27900,1
18207,2233
18833,447
19339,87
1791,356
3384,464
26963,5
10143,3193
6168,1
28648,0
12994,1882
6317,3766
2767,549
26808,0
2422,0
10311,0
21495,492
18338,72
20866,0
5539,0
19115,396
22847,3
2754,0
11677,304
22243,867
9845,412
8976,2182
14456,58
4291,232
6992,96
25993,490
13116,1739
18030,2
14867,72
6005,2737
24923,503
7513,476
28338,917
207,218
8132,85
6070,2901
699,48
19033,2
10675,34
2648,0
18055,488
17409,253
24399,1
27919,4351
232,0
4446,0
27489,174
4514,0
13904,0
18997,175
21291,0
2101,250
12437,2
5846,75
17683,1
24580,570
17293,506
19797,0
16766,29
7065,304
8067,3
6402,281
4935,217
24243,0
16169,46
108,0
5899,1
15136,339
18653,4
15175,191
28737,2
21333,335
24838,1724
22023,5
12932,80
11586,333
17031,3919
7438,2
9745,1
12668,1
10280,1
11671,259
7620,9
7719,2
26119,1
24537,0
3468,0
11307,4168
22286,0
15282,4439
20014,547
8765,1
9944,282
1370,1
72,32
8490,229
12805,350
6633,1
7092,53
11226,35
24297,392
17910,67
8386,57
8017,34
22113,0
11209,105
1829,366
21236,4117
20217,2078
14290,441
3193,225
13093,9
11055,0
11545,279
14926,57
22318,36
16250,70
18198,148
3824,51
25965,567
11559,195
1962,36
1780,44
20435,77
22677,4
20117,1417
6908,49
8387,743
8283,1
5706,194
2397,274
28241,4
20233,1
21345,48
25859,0
14367,331
9980,58
27909,61
19447,0
19734,2
3898,1
6704,2606
25185,35
22458,1
14934,0
7434,878
18238,0
17658,2
13867,3347
9430,1
24303,369
16412,0
24783,2229
2983,72
1995,3
8224,520
15893,2
2343,273
21212,118
1307,0
25624,496
25230,1714
1335,1824
28938,2
3294,1
25224,170
23091,468
19635,73
18591,285
4344,41
6590,394
2329,3742
8372,77
5119,27
26646,5
10726,2
14105,31
1121,112
14561,552
19478,1
3672,1
25612,1
14973,51
3422,315
24818,413
29030,354
1644,468
25310,1181
2627,300
10090,0
3662,902
16101,1
28666,1751
3140,0
19516,280
26604,3382
7823,170
5475,1
6694,23
26316,6
1234,68
26786,890
12243,352
17649,0
2337,497
12390,62
4195,61
4093,1266
28093,77
2295,312
3668,0
13367,769
17553,409
26588,5
5580,1282
8027,2483
20902,484
24791,5
12921,0
5835,5043
21324,380
2953,618
832,1662
11972,13
1266,36
14620,0
22131,2
1800,1
3482,828
7271,2
17874,1069
8623,121
6807,476
2230,573
3905,1
18579,1
18843,69
24260,2
402,1
24699,1
14465,4745
25772,3011
2018,0
1847,2
15016,184
1035,1
1016,398
6579,177
16880,4042
10103,318
16189,2
11445,43
6636,0
359,417
8295,2
4002,284
24100,807
652,14
20390,495
16863,40
6512,573
26171,0
25081,39
6970,39
12491,536
6284,1797
17806,630
4,171
28925,3
13389,0
3734,1681
23789,72
27051,77
24841,2
13881,2489
27362,525
1716,48
26493,5
22977,2
15342,2
320,0
11260,0
514,0
28823,0
5585,476
17889,17
24539,18
277,54
2994,3
18600,71
25142,1
5768,1
17234,164
25655,944
5321,684
5207,35
5477,47
21516,791
9659,0
22014,2737
13814,281
10119,56
25994,1
10992,32
989,288
14287,359
9798,3
13543,0
22670,2
25246,2
13700,3763
14873,60
19473,1419
24388,378
12570,367
9152,0
22161,0
10952,688
24377,0
7027,0
4459,532
21557,107
24296,52
15165,25
17580,43
14205,256
13518,1
28282,2
16476,915
24844,0
13486,1
20758,860
13366,49
11691,0
5012,59
27316,1948
10520,2
8268,477
22862,2
5443,2
1356,162
21678,379
8606,18
13365,3
18248,0
6974,406
13001,317
28863,361
15178,43
19253,0
18974,828
20632,245
27371,376
20041,480
5533,3797
10494,50
7878,2
10985,2
27927,439
28675,2
10293,1
20568,4028
13165,1
17446,1
17431,2
11477,0
13026,3988
22604,235
862,2
3922,0
7887,47
13014,2297
1197,0
26199,0
11755,0
9120,2251
16665,461
4736,2
19405,0
15436,655
8491,1
18631,1
24367,1
1548,2
4909,37
18723,1
10554,0
6692,184
15696,2
24194,2
3599,623
17331,360
6300,1
24273,2
12940,550
14904,0
4152,23
19241,2727
28008,0
25947,72
18915,2246
12876,341
7608,650
204,442
7794,16
20070,0
2737,1
23932,84
13349,0
18329,556
3081,334
1435,1674
4220,1
20056,0
25499,3
13203,0
14213,46
17016,0
247,253
25771,0
15767,92
14801,454
2939,65
17928,208
23865,145
4888,1
2967,4509
25118,0
11365,0
8850,2868
21623,578
24477,373
9027,2
1527,2
10725,0
5809,6
15567,0
11880,30
23861,0
15728,3809
23705,1
20325,0
1830,0
6956,3
16849,60
26327,2718
175,155
8561,2
12410,1
25674,3
13492,2
1162,701
18521,25
27124,604
21136,3
9538,3818
2085,8
23216,2
15219,75
14783,3
5049,0
14471,0
17563,334
7740,45
19569,2210
7123,4155
23620,2230
28058,2
16022,390
15243,247
24944,392
8835,377
11690,626
16619,2
20702,35
22784,1
3932,1
21355,2691
6252,0
17291,2
12997,32
2437,269
4335,0
28127,7
23730,0
9202,2309
8574,42
21235,0
8845,1
17018,633
8911,691
24238,668
17615,67
25127,493
28005,0
7634,85
18910,282
19952,0
14988,776
16207,3846
24576,317
5687,412
23783,856
7654,868
13140,32
3744,52
22653,422
9882,141
12502,1
3067,45
809,0
5650,39
25737,0
24938,0
15386,2734
15557,2
23759,3
19225,80
17737,295
10011,423
28363,0
8252,0
6663,0
8338,411
18821,0
22067,952
7140,24
20659,280
23594,392
16089,51
19571,4
16009,40
20691,2371
28596,0
13195,4453
911,0
5732,183
13784,486
2416,1192
25758,2669
5457,24
15886,2
3151,725
29015,654
23093,0
18247,212
18139,3556
2039,313
11474,538
14530,47
11643,21
26098,1
5684,1088
996,464
16595,141
2951,1
16203,1
9615,3
7310,152
14909,2297
20404,346
7060,2091
28779,3
7011,243
12019,55
27061,2727
9608,0
27552,1
25976,1107
25317,1015
1659,0
763,368
16685,3408
17940,1660
26672,88
3011,224
620,508
8646,1
23618,440
28143,2822
21756,1
795,679
13471,355
1880,389
26385,3431
23838,64
19891,2413
1769,186
3830,509
16271,0
7040,261
1701,427
3273,1
2500,1
17837,4
11369,2
24174,67
10735,477
2119,441
19712,2092
19461,3468
21994,2341
12573,48
21157,1
10571,2181
17906,1751
14260,414
6406,443
19044,2462
3976,1511
2618,1
805,440
11524,1403
24898,380
539,240
17665,2
11564,0
7226,0
25105,2574
297,60
25878,44
27278,60
20286,3700
20042,0
11610,814
3503,1
29058,435
2081,0
11996,1
13312,188
2323,3277
1341,0
23580,647
20847,386
8035,2
23671,1
17556,179
16825,351
13476,2166
12009,364
21817,1
11328,0
10374,787
7090,1
19441,3956
4733,0
14774,0
23984,3577
6374,676
9154,202
23569,50
25709,0
9521,54
6565,1675
25646,3
6783,706
17058,454
19155,0
24405,0
719,41
5151,241
13936,1096
24671,3
3752,595
2496,0
28700,0
16655,312
16179,1472
12541,2041
10452,45
19481,0
7202,1
10499,6
15543,2
16083,771
19414,363
16690,385
8186,1
2136,3
28314,61
4496,5
28341,40
4059,5
19806,309
7805,0
5546,0
15211,1
25559,708
19676,0
25003,4
6128,586
17154,100
12800,0
962,287
15397,328
6026,676
20484,0
27635,1
17204,0
4395,359
9894,69
7527,571
4159,442
25652,2
10343,21
7570,0
17878,555
12598,310
7589,0
15577,3
8641,701
11090,2727
2889,2
409,54
9233,1
14888,2234
16888,466
24755,0
17534,1
11667,323
179,76
917,0
15694,259
18071,1
2806,61
24725,19
20942,4684
12796,169
604,0
3910,394
19417,63
13309,325
19116,2
11419,452
2146,0
11787,42
16197,67
12081,355
10083,0
9584,0
26540,3
25473,621
28359,324
4087,931
5656,55
8082,2
3767,0
3032,134
18505,573
10628,510
15894,58
20310,227
20203,0
14902,1683
20885,654
6389,237
21685,386
16088,1
12878,3
10596,0
5218,246
29050,2659
26827,53
24132,1
24281,2
22476,1800
12558,2
9614,395
27310,505
1686,2994
8181,39
12569,3310
